[2019-08-15T14:33:33]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:33:36]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:37]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:37]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:33:38]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:40]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:40]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:44]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:33:45]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:46]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:46]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:33:54]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:33:55]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:14]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:14]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:15]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:34:16]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:34:18]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:34:18]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:34:19]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:19]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:34:20]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:25]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:26]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:26]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:27]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:34:28]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:31]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:32]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:36]: [System] bd [0] ch [1] par [IMonH] val [11.95]; 
[2019-08-15T14:34:37]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:43]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:44]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:48]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:34:50]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:34:51]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:34:52]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:34:52]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:34:57]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:34:58]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:34:59]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:35:06]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:35:06]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:35:06]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:09]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:35:09]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:10]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:35:11]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:12]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:13]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:14]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:15]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:15]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:35:17]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:35:23]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:25]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:29]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:30]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:32]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:33]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:33]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:35:33]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:35:43]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:35:44]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:45]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:35:45]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:35:46]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:35:46]: [System] bd [0] ch [2] par [IMonH] val [533.75]; 
[2019-08-15T14:36:01]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
